Created,Occurrence,PoStcode,Sr_Num,Enq_Type
27-Oct-14,Noise Nuisance,LS14 1,2-737329376,LASBT ALMO
27-Oct-14,Noise Nuisance,LS13 2,2-737330335,LASBT ALMO
27-Oct-14,Noise Nuisance,WF3 3,2-737361927,LASBT Private
28-Oct-14,Noise Nuisance,LS12 2,2-737406443,Tenancy Breach
28-Oct-14,Noise Nuisance,LS14 1,2-737429058,Tenancy Breach
28-Oct-14,Noise Nuisance,LS23 6,2-737450814,Tenancy Breach
28-Oct-14,Noise Nuisance,LS9 6,2-737435214,LASBT Private
28-Oct-14,Noise Nuisance,LS13 1,2-737436590,LASBT Private
28-Oct-14,Noise Nuisance,LS27 8,2-737458698,LASBT Private
28-Oct-14,Noise Nuisance,WF3 2,2-737488214,LASBT Private
28-Oct-14,Noise Nuisance,LS12 3,2-737467336,Tenancy Breach
28-Oct-14,Noise Nuisance,LS9 6,2-737496145,Tenancy Breach
28-Oct-14,Noise Nuisance,WF10 2,2-737508447,Tenancy Breach
28-Oct-14,Noise Nuisance,LS6 1,2-737376338,LASBT Private
28-Oct-14,Noise Nuisance,LS12 1,2-737526198,LASBT Private
28-Oct-14,Noise Nuisance,LS2 9,2-737526503,LASBT Private
28-Oct-14,Noise Nuisance,LS12 1,2-737509582,LASBT Private
28-Oct-14,Noise Nuisance,LS28 9,2-737509656,LASBT Private
28-Oct-14,Noise Nuisance,LS6 2,2-737552502,LASBT Private
28-Oct-14,Noise Nuisance,LS17 6,2-737531726,Tenancy Breach
28-Oct-14,Noise Nuisance,LS14 6,2-737549786,Tenancy Breach
28-Oct-14,Noise Nuisance,LS14 5,2-737561175,LASBT ALMO
28-Oct-14,Noise Nuisance,LS11 9,2-737567545,LASBT Private
28-Oct-14,Noise Nuisance,LS6 2,2-737583389,LASBT Private
28-Oct-14,Noise Nuisance,LS6 1,2-737595924,LASBT Private
28-Oct-14,Noise Nuisance,LS6 1,2-737596279,LASBT Private
28-Oct-14,Noise Nuisance,LS27 9,2-737605824,LASBT Private
28-Oct-14,Noise Nuisance,LS6 1,2-737596534,LASBT Private
28-Oct-14,Noise Nuisance,LS6 2,2-737617186,LASBT Private
28-Oct-14,Noise Nuisance,LS13 4,2-737600762,Tenancy Breach
28-Oct-14,Noise Nuisance,LS16 6,2-737660960,Tenancy Breach
28-Oct-14,Noise Nuisance,LS12 2,2-737406443,Tenancy Breach
28-Oct-14,Noise Nuisance,LS14 1,2-737429058,Tenancy Breach
28-Oct-14,Noise Nuisance,LS23 6,2-737450814,Tenancy Breach
28-Oct-14,Noise Nuisance,LS9 6,2-737435214,LASBT Private
28-Oct-14,Noise Nuisance,LS13 1,2-737436590,LASBT Private
28-Oct-14,Noise Nuisance,LS27 8,2-737458698,LASBT Private
28-Oct-14,Noise Nuisance,WF3 2,2-737488214,LASBT Private
28-Oct-14,Noise Nuisance,LS12 3,2-737467336,Tenancy Breach
28-Oct-14,Noise Nuisance,LS9 6,2-737496145,Tenancy Breach
28-Oct-14,Noise Nuisance,WF10 2,2-737508447,Tenancy Breach
28-Oct-14,Noise Nuisance,LS28 6,2-737376338,LASBT Private
28-Oct-14,Noise Nuisance,LS12 1,2-737526198,LASBT Private
28-Oct-14,Noise Nuisance,LS2 9,2-737526503,LASBT Private
28-Oct-14,Noise Nuisance,LS12 1,2-737509582,LASBT Private
28-Oct-14,Noise Nuisance,LS28 9,2-737509656,LASBT Private
28-Oct-14,Noise Nuisance,LS6 2,2-737552502,LASBT Private
28-Oct-14,Noise Nuisance,LS17 6,2-737531726,Tenancy Breach
28-Oct-14,Noise Nuisance,LS14 6,2-737549786,Tenancy Breach
28-Oct-14,Noise Nuisance,LS14 5,2-737561175,LASBT ALMO
28-Oct-14,Noise Nuisance,LS11 9,2-737567545,LASBT Private
28-Oct-14,Noise Nuisance,LS6 2,2-737583389,LASBT Private
28-Oct-14,Noise Nuisance,LS6 1,2-737595924,LASBT Private
28-Oct-14,Noise Nuisance,LS6 1,2-737596279,LASBT Private
28-Oct-14,Noise Nuisance,LS27 9,2-737605824,LASBT Private
28-Oct-14,Noise Nuisance,LS6 1,2-737596534,LASBT Private
28-Oct-14,Noise Nuisance,LS6 2,2-737617186,LASBT Private
28-Oct-14,Noise Nuisance,LS13 4,2-737600762,Tenancy Breach
28-Oct-14,Noise Nuisance,LS16 6,2-737660960,Tenancy Breach
29-Oct-14,Noise Nuisance,LS13 2,2-737667029,Tenancy Breach
29-Oct-14,Noise Nuisance,LS10 4,2-737645599,LASBT ALMO
29-Oct-14,Noise Nuisance,LS12 3,2-737663609,Tenancy Breach
29-Oct-14,Noise Nuisance,LS25 7,2-737695842,LASBT Private
29-Oct-14,Noise Nuisance,LS10 4,2-737799058,Tenancy Breach
29-Oct-14,Noise Nuisance,LS19 7,2-737813746,LASBT Private
29-Oct-14,Noise Nuisance,LS14 1,2-737873812,Tenancy Breach
29-Oct-14,Noise Nuisance,WF3 3,2-737889911,LASBT Private
29-Oct-14,Noise Nuisance,LS9 0,2-737895436,Tenancy Breach
29-Oct-14,Noise Nuisance,LS9 9,2-737903261,LASBT Private
29-Oct-14,Noise Nuisance,LS6 2,2-737918201,LASBT Private
29-Oct-14,Noise Nuisance,LS13 2,2-737667029,Tenancy Breach
29-Oct-14,Noise Nuisance,LS10 4,2-737645599,LASBT ALMO
29-Oct-14,Noise Nuisance,LS12 3,2-737663609,Tenancy Breach
29-Oct-14,Noise Nuisance,LS25 7,2-737695842,LASBT Private
29-Oct-14,Noise Nuisance,LS10 4,2-737799058,Tenancy Breach
29-Oct-14,Noise Nuisance,LS19 7,2-737813746,LASBT Private
29-Oct-14,Noise Nuisance,LS14 1,2-737873812,Tenancy Breach
29-Oct-14,Noise Nuisance,WF3 3,2-737889911,LASBT Private
29-Oct-14,Noise Nuisance,LS9 0,2-737895436,Tenancy Breach
29-Oct-14,Noise Nuisance,LS9 9,2-737903261,LASBT Private
29-Oct-14,Noise Nuisance,LS6 2,2-737918201,LASBT Private
30-Oct-14,Noise Nuisance,LS12 3,2-737933160,LASBT Private
30-Oct-14,Noise Nuisance,LS13 3,2-737937376,Tenancy Breach
30-Oct-14,Noise Nuisance,BD3 7,2-737979247,LASBT Private
30-Oct-14,Noise Nuisance,LS17 6,2-737964579,Tenancy Breach
30-Oct-14,Noise Nuisance,LS6 1,2-737979676,LASBT Private
30-Oct-14,Noise Nuisance,LS13 4,2-738005269,Tenancy Breach
30-Oct-14,Noise Nuisance,LS9 0,2-738000551,Tenancy Breach
30-Oct-14,Noise Nuisance,LS9 0,2-737997718,Tenancy Breach
30-Oct-14,Noise Nuisance,LS10 4,2-738050217,Tenancy Breach
30-Oct-14,Noise Nuisance,LS9 7,2-738058888,Tenancy Breach
30-Oct-14,Noise Nuisance,LS19 7,2-738048467,Tenancy Breach
30-Oct-14,Noise Nuisance,LS13 2,2-738080970,Tenancy Breach
30-Oct-14,Noise Nuisance,LS6 1,2-738073597,LASBT Private
30-Oct-14,Noise Nuisance,LS9 9,2-738136604,Tenancy Breach
30-Oct-14,Noise Nuisance,WF3 2,2-738190545,Tenancy Breach
30-Oct-14,Noise Nuisance,LS12 3,2-737933160,LASBT Private
30-Oct-14,Noise Nuisance,LS13 3,2-737937376,Tenancy Breach
30-Oct-14,Noise Nuisance,BD3 7,2-737979247,LASBT Private
30-Oct-14,Noise Nuisance,LS17 6,2-737964579,Tenancy Breach
30-Oct-14,Noise Nuisance,LS28 6,2-737979676,LASBT Private
30-Oct-14,Noise Nuisance,LS13 4,2-738005269,Tenancy Breach
30-Oct-14,Noise Nuisance,LS9 0,2-738000551,Tenancy Breach
30-Oct-14,Noise Nuisance,LS9 0,2-737997718,Tenancy Breach
30-Oct-14,Noise Nuisance,LS10 4,2-738050217,Tenancy Breach
30-Oct-14,Noise Nuisance,LS9 7,2-738058888,Tenancy Breach
30-Oct-14,Noise Nuisance,LS19 7,2-738048467,Tenancy Breach
30-Oct-14,Noise Nuisance,LS13 2,2-738080970,Tenancy Breach
30-Oct-14,Noise Nuisance,LS6 1,2-738073597,LASBT Private
30-Oct-14,Noise Nuisance,LS9 9,2-738136604,Tenancy Breach
30-Oct-14,Noise Nuisance,WF3 2,2-738190545,Tenancy Breach
31-Oct-14,Noise Nuisance,LS10 4,2-738189719,LASBT Private
31-Oct-14,Noise Nuisance,BD4 8,2-738198782,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738254946,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738255088,LASBT Private
31-Oct-14,Noise Nuisance,LS12 2,2-738338052,Tenancy Breach
31-Oct-14,Noise Nuisance,LS11 0,2-738344689,Tenancy Breach
31-Oct-14,Noise Nuisance,LS17 6,2-738394156,Tenancy Breach
31-Oct-14,Noise Nuisance,LS12 1,2-738384666,Tenancy Breach
31-Oct-14,Noise Nuisance,LS28 6,2-738390486,LASBT Private
31-Oct-14,Noise Nuisance,LS8 5,2-738421565,LASBT Private
31-Oct-14,Noise Nuisance,LS13 1,2-738436909,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738351907,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738443220,LASBT Private
31-Oct-14,Noise Nuisance,LS6 3,2-738443557,LASBT Private
31-Oct-14,Noise Nuisance,LS8 3,2-738439651,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738443824,LASBT Private
31-Oct-14,Noise Nuisance,LS10 4,2-738189719,LASBT Private
31-Oct-14,Noise Nuisance,BD4 8,2-738198782,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738254946,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738255088,LASBT Private
31-Oct-14,Noise Nuisance,LS7 1,2-738338052,Tenancy Breach
31-Oct-14,Noise Nuisance,LS11 0,2-738344689,Tenancy Breach
31-Oct-14,Noise Nuisance,LS17 6,2-738394156,Tenancy Breach
31-Oct-14,Noise Nuisance,LS12 1,2-738384666,Tenancy Breach
31-Oct-14,Noise Nuisance,LS28 6,2-738390486,LASBT Private
31-Oct-14,Noise Nuisance,LS8 5,2-738421565,LASBT Private
31-Oct-14,Noise Nuisance,LS13 1,2-738436909,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738351907,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738443220,LASBT Private
31-Oct-14,Noise Nuisance,LS6 3,2-738443557,LASBT Private
31-Oct-14,Noise Nuisance,LS8 3,2-738439651,LASBT Private
31-Oct-14,Noise Nuisance,LS6 1,2-738443824,LASBT Private
03-Nov-14,Noise Nuisance,LS9 6,2-738550672,LASBT Private
03-Nov-14,Noise Nuisance,LS22 6,2-738603974,LASBT Private
03-Nov-14,Noise Nuisance,LS6 3,2-738608938,LASBT Private
03-Nov-14,Noise Nuisance,LS13 1,2-738609234,LASBT Private
03-Nov-14,Noise Nuisance,LS9 8,2-738604347,LASBT Private
03-Nov-14,Noise Nuisance,LS6 3,2-738629016,LASBT Private
03-Nov-14,Noise Nuisance,LS9 0,2-738631134,LASBT Private
03-Nov-14,Noise Nuisance,LS11 7,2-738631166,LASBT Private
03-Nov-14,Noise Nuisance,LS11 8,2-738617770,LASBT Private
03-Nov-14,Noise Nuisance,LS6 2,2-738629686,LASBT Private
03-Nov-14,Noise Nuisance,LS6 2,2-738629900,LASBT Private
03-Nov-14,Noise Nuisance,LS17 6,2-738638309,LASBT Private
03-Nov-14,Noise Nuisance,LS14 5,2-738634795,Tenancy Breach
03-Nov-14,Noise Nuisance,LS5 3,2-738664440,LASBT Private
03-Nov-14,Noise Nuisance,LS6 4,2-738656864,LASBT Private
03-Nov-14,Noise Nuisance,LS4 2,2-738683472,LASBT Private
03-Nov-14,Noise Nuisance,LS13 2,2-738683804,LASBT Private
03-Nov-14,Noise Nuisance,LS11 9,2-738704492,LASBT Private
03-Nov-14,Noise Nuisance,LS15 0,2-738732998,Tenancy Breach
03-Nov-14,Noise Nuisance,LS6 1,2-738727159,LASBT Private
03-Nov-14,Noise Nuisance,LS17 8,2-738724133,LASBT Private
03-Nov-14,Noise Nuisance,LS17 8,2-738724344,LASBT Private
03-Nov-14,Noise Nuisance,LS10 4,2-738728700,LASBT Private
03-Nov-14,Noise Nuisance,LS10 4,2-738746961,Tenancy Breach
03-Nov-14,Noise Nuisance,LS2 7,2-738733392,LASBT Private
03-Nov-14,Noise Nuisance,LS17 8,2-738724667,LASBT Private
03-Nov-14,Noise Nuisance,LS8 3,2-738738257,Tenancy Breach
03-Nov-14,Noise Nuisance,LS9 0,2-738733681,LASBT Private
03-Nov-14,Noise Nuisance,LS14 1,2-738750479,Tenancy Breach
03-Nov-14,Noise Nuisance,LS17 8,2-738755042,LASBT Private
03-Nov-14,Noise Nuisance,LS14 1,2-738784225,LASBT ALMO
03-Nov-14,Noise Nuisance,LS13 2,2-738794903,Tenancy Breach
03-Nov-14,Noise Nuisance,LS11 5,2-738808077,LASBT Private
03-Nov-14,Noise Nuisance,LS9 6,2-738550672,LASBT Private
03-Nov-14,Noise Nuisance,LS22 6,2-738603974,LASBT Private
03-Nov-14,Noise Nuisance,LS6 3,2-738608938,LASBT Private
03-Nov-14,Noise Nuisance,LS13 1,2-738609234,LASBT Private
03-Nov-14,Noise Nuisance,LS9 8,2-738604347,LASBT Private
03-Nov-14,Noise Nuisance,LS6 3,2-738629016,LASBT Private
03-Nov-14,Noise Nuisance,LS9 0,2-738631134,LASBT Private
03-Nov-14,Noise Nuisance,LS11 7,2-738631166,LASBT Private
03-Nov-14,Noise Nuisance,LS11 8,2-738617770,LASBT Private
03-Nov-14,Noise Nuisance,LS8 1,2-738629686,LASBT Private
03-Nov-14,Noise Nuisance,LS6 2,2-738629900,LASBT Private
03-Nov-14,Noise Nuisance,LS17 6,2-738638309,LASBT Private
03-Nov-14,Noise Nuisance,LS14 5,2-738634795,Tenancy Breach
03-Nov-14,Noise Nuisance,LS5 3,2-738664440,LASBT Private
03-Nov-14,Noise Nuisance,LS6 4,2-738656864,LASBT Private
03-Nov-14,Noise Nuisance,LS4 2,2-738683472,LASBT Private
03-Nov-14,Noise Nuisance,LS13 2,2-738683804,LASBT Private
03-Nov-14,Noise Nuisance,LS11 9,2-738704492,LASBT Private
03-Nov-14,Noise Nuisance,LS15 0,2-738732998,Tenancy Breach
03-Nov-14,Noise Nuisance,LS6 1,2-738727159,LASBT Private
03-Nov-14,Noise Nuisance,LS17 8,2-738724133,LASBT Private
03-Nov-14,Noise Nuisance,LS17 8,2-738724344,LASBT Private
03-Nov-14,Noise Nuisance,LS10 4,2-738728700,LASBT Private
03-Nov-14,Noise Nuisance,LS10 4,2-738746961,Tenancy Breach
03-Nov-14,Noise Nuisance,LS2 7,2-738733392,LASBT Private
03-Nov-14,Noise Nuisance,LS17 8,2-738724667,LASBT Private
03-Nov-14,Noise Nuisance,LS8 3,2-738738257,Tenancy Breach
03-Nov-14,Noise Nuisance,LS9 0,2-738733681,LASBT Private
03-Nov-14,Noise Nuisance,LS14 1,2-738750479,Tenancy Breach
03-Nov-14,Noise Nuisance,LS17 8,2-738755042,LASBT Private
03-Nov-14,Noise Nuisance,LS14 1,2-738784225,LASBT ALMO
03-Nov-14,Noise Nuisance,LS13 2,2-738794903,Tenancy Breach
03-Nov-14,Noise Nuisance,LS12 5,2-738808077,LASBT Private
04-Nov-14,Noise Nuisance,LS11 5,2-738834019,LASBT Private
04-Nov-14,Noise Nuisance,LS2 7,2-738834512,LASBT Private
04-Nov-14,Noise Nuisance,LS14 1,2-738859853,Tenancy Breach
04-Nov-14,Noise Nuisance,LS14 5,2-738890263,Tenancy Breach
04-Nov-14,Noise Nuisance,LS28 9,2-738877196,LASBT Private
04-Nov-14,Noise Nuisance,LS17 5,2-738871700,Tenancy Breach
04-Nov-14,Noise Nuisance,LS6 1,2-738877401,LASBT Private
04-Nov-14,Noise Nuisance,LS21 2,2-738877497,LASBT Private
04-Nov-14,Noise Nuisance,LS6 1,2-738980105,LASBT Private
04-Nov-14,Noise Nuisance,LS16 5,2-738996359,Tenancy Breach
04-Nov-14,Noise Nuisance,LS9 7,2-739015356,LASBT Private
04-Nov-14,Noise Nuisance,LS23 6,2-739014363,LASBT Private
04-Nov-14,Noise Nuisance,LS6 2,2-739047441,LASBT Private
04-Nov-14,Noise Nuisance,LS14 2,2-739040554,LASBT Private
04-Nov-14,Noise Nuisance,LS11 5,2-738834019,LASBT Private
04-Nov-14,Noise Nuisance,LS2 7,2-738834512,LASBT Private
04-Nov-14,Noise Nuisance,LS14 1,2-738859853,Tenancy Breach
04-Nov-14,Noise Nuisance,LS14 5,2-738890263,Tenancy Breach
04-Nov-14,Noise Nuisance,LS28 9,2-738877196,LASBT Private
04-Nov-14,Noise Nuisance,LS17 5,2-738871700,Tenancy Breach
04-Nov-14,Noise Nuisance,LS6 1,2-738877401,LASBT Private
04-Nov-14,Noise Nuisance,LS21 2,2-738877497,LASBT Private
04-Nov-14,Noise Nuisance,LS6 1,2-738980105,LASBT Private
04-Nov-14,Noise Nuisance,LS16 5,2-738996359,Tenancy Breach
04-Nov-14,Noise Nuisance,LS9 7,2-739015356,LASBT Private
04-Nov-14,Noise Nuisance,LS23 6,2-739014363,LASBT Private
04-Nov-14,Noise Nuisance,LS6 2,2-739047441,LASBT Private
04-Nov-14,Noise Nuisance,LS14 2,2-739040554,LASBT Private
05-Nov-14,Noise Nuisance,LS10 3,2-739088592,LASBT Private
05-Nov-14,Noise Nuisance,LS9 7,2-739083459,LASBT ALMO
05-Nov-14,Noise Nuisance,LS6 3,2-739083764,LASBT ALMO
05-Nov-14,Noise Nuisance,LS10 3,2-739088739,LASBT ALMO
05-Nov-14,Noise Nuisance,LS27 8,2-739130063,LASBT Private
05-Nov-14,Noise Nuisance,LS10 4,2-739130222,LASBT ALMO
05-Nov-14,Noise Nuisance,LS10 3,2-739130396,LASBT ALMO
05-Nov-14,Noise Nuisance,LS9 0,2-739130580,LASBT Private
05-Nov-14,Noise Nuisance,LS13 2,2-739142425,LASBT ALMO
05-Nov-14,Noise Nuisance,LS5 3,2-739142549,LASBT Private
05-Nov-14,Noise Nuisance,LS14 1,2-739143447,Tenancy Breach
05-Nov-14,Noise Nuisance,LS13 4,2-739143346,Tenancy Breach
05-Nov-14,Noise Nuisance,LS22 6,2-739149682,Tenancy Breach
05-Nov-14,Noise Nuisance,LS14 1,2-739167745,LASBT Private
05-Nov-14,Noise Nuisance,LS10 4,2-739223233,Tenancy Breach
05-Nov-14,Noise Nuisance,LS28 7,2-739264353,Tenancy Breach
05-Nov-14,Noise Nuisance,LS11 0,2-739263517,Tenancy Breach
05-Nov-14,Noise Nuisance,LS27 8,2-739290922,Tenancy Breach
05-Nov-14,Noise Nuisance,LS9 6,2-739328479,LASBT Private
05-Nov-14,Noise Nuisance,LS19 7,2-739347112,LASBT Private
05-Nov-14,Noise Nuisance,LS6 1,2-739347588,LASBT ALMO
05-Nov-14,Noise Nuisance,LS14 2,2-739376496,Tenancy Breach
05-Nov-14,Noise Nuisance,LS10 3,2-739088592,LASBT Private
05-Nov-14,Noise Nuisance,LS9 7,2-739083459,LASBT ALMO
05-Nov-14,Noise Nuisance,LS6 3,2-739083764,LASBT ALMO
05-Nov-14,Noise Nuisance,LS10 3,2-739088739,LASBT ALMO
05-Nov-14,Noise Nuisance,LS27 8,2-739130063,LASBT Private
05-Nov-14,Noise Nuisance,LS10 4,2-739130222,LASBT ALMO
05-Nov-14,Noise Nuisance,LS10 3,2-739130396,LASBT ALMO
05-Nov-14,Noise Nuisance,LS9 0,2-739130580,LASBT Private
05-Nov-14,Noise Nuisance,LS13 2,2-739142425,LASBT ALMO
05-Nov-14,Noise Nuisance,LS5 3,2-739142549,LASBT Private
05-Nov-14,Noise Nuisance,LS14 1,2-739143447,Tenancy Breach
05-Nov-14,Noise Nuisance,LS13 4,2-739143346,Tenancy Breach
05-Nov-14,Noise Nuisance,LS22 6,2-739149682,Tenancy Breach
05-Nov-14,Noise Nuisance,LS14 1,2-739167745,LASBT Private
05-Nov-14,Noise Nuisance,LS10 4,2-739223233,Tenancy Breach
05-Nov-14,Noise Nuisance,LS28 7,2-739264353,Tenancy Breach
05-Nov-14,Noise Nuisance,LS11 0,2-739263517,Tenancy Breach
05-Nov-14,Noise Nuisance,LS27 8,2-739290922,Tenancy Breach
05-Nov-14,Noise Nuisance,LS9 6,2-739328479,LASBT Private
05-Nov-14,Noise Nuisance,LS19 7,2-739347112,LASBT Private
05-Nov-14,Noise Nuisance,LS6 1,2-739347588,LASBT ALMO
05-Nov-14,Noise Nuisance,LS14 2,2-739376496,Tenancy Breach
06-Nov-14,Noise Nuisance,LS9 0,2-739425024,Tenancy Breach
06-Nov-14,Noise Nuisance,LS6 2,2-739432218,LASBT Private
06-Nov-14,Noise Nuisance,LS14 6,2-739457944,LASBT Private
06-Nov-14,Noise Nuisance,LS6 1,2-739432802,LASBT Private
06-Nov-14,Noise Nuisance,LS21 1,2-739474045,LASBT Private
06-Nov-14,Noise Nuisance,LS6 3,2-739474322,LASBT Private
06-Nov-14,Noise Nuisance,LS4 2,2-739474459,LASBT ALMO
06-Nov-14,Noise Nuisance,LS4 2,2-739474571,LASBT Private
06-Nov-14,Noise Nuisance,LS2 9,2-739524494,LASBT Private
06-Nov-14,Noise Nuisance,LS9 6,2-739534568,LASBT Private
06-Nov-14,Noise Nuisance,LS6 3,2-739588514,Tenancy Breach
06-Nov-14,Noise Nuisance,LS17 8,2-739627509,LASBT Private
06-Nov-14,Noise Nuisance,LS9 6,2-739631211,Tenancy Breach
06-Nov-14,Noise Nuisance,LS9 0,2-739425024,Tenancy Breach
06-Nov-14,Noise Nuisance,LS6 2,2-739432218,LASBT Private
06-Nov-14,Noise Nuisance,LS14 6,2-739457944,LASBT Private
06-Nov-14,Noise Nuisance,LS6 1,2-739432802,LASBT Private
06-Nov-14,Noise Nuisance,LS21 1,2-739474045,LASBT Private
06-Nov-14,Noise Nuisance,LS6 3,2-739474322,LASBT Private
06-Nov-14,Noise Nuisance,LS4 2,2-739474459,LASBT ALMO
06-Nov-14,Noise Nuisance,LS4 2,2-739474571,LASBT Private
06-Nov-14,Noise Nuisance,LS2 9,2-739524494,LASBT Private
06-Nov-14,Noise Nuisance,LS9 6,2-739534568,LASBT Private
06-Nov-14,Noise Nuisance,LS6 3,2-739588514,Tenancy Breach
06-Nov-14,Noise Nuisance,LS17 8,2-739627509,LASBT Private
06-Nov-14,Noise Nuisance,LS9 6,2-739631211,Tenancy Breach
07-Nov-14,Noise Nuisance,LS14 1,2-739690561,Tenancy Breach
07-Nov-14,Noise Nuisance,LS14 1,2-739714294,Tenancy Breach
07-Nov-14,Noise Nuisance,LS6 2,2-739710000,LASBT Private
07-Nov-14,Noise Nuisance,LS6 2,2-739754124,LASBT Private
07-Nov-14,Noise Nuisance,LS21 1,2-739829547,Tenancy Breach
07-Nov-14,Noise Nuisance,LS8 1,2-739920464,Tenancy Breach
07-Nov-14,Noise Nuisance,LS14 1,2-739690561,Tenancy Breach
07-Nov-14,Noise Nuisance,LS14 1,2-739714294,Tenancy Breach
07-Nov-14,Noise Nuisance,LS6 2,2-739710000,LASBT Private
07-Nov-14,Noise Nuisance,LS6 2,2-739754124,LASBT Private
07-Nov-14,Noise Nuisance,LS21 1,2-739829547,Tenancy Breach
07-Nov-14,Noise Nuisance,LS8 1,2-739920464,Tenancy Breach
10-Nov-14,Noise Nuisance,LS7 3,2-739989190,Tenancy Breach
10-Nov-14,Noise Nuisance,LS11 7,2-739996952,LASBT Private
10-Nov-14,Noise Nuisance,LS7 2,2-740017629,Tenancy Breach
10-Nov-14,Noise Nuisance,WF3 3,2-739998028,LASBT Private
10-Nov-14,Noise Nuisance,LS17 5,2-740014773,LASBT ALMO
10-Nov-14,Noise Nuisance,LS13 2,2-740026448,LASBT Private
10-Nov-14,Noise Nuisance,LS9 6,2-740032168,Tenancy Breach
10-Nov-14,Noise Nuisance,LS1 3,2-740032741,LASBT Private
10-Nov-14,Noise Nuisance,LS9 0,2-740077287,LASBT Private
10-Nov-14,Noise Nuisance,LS11 7,2-740033028,LASBT Private
10-Nov-14,Noise Nuisance,LS6 2,2-740081249,LASBT Private
10-Nov-14,Noise Nuisance,LS28 7,2-740056860,Tenancy Breach
10-Nov-14,Noise Nuisance,LS9 9,2-740065809,LASBT Private
10-Nov-14,Noise Nuisance,LS6 1,2-740089015,LASBT Private
10-Nov-14,Noise Nuisance,LS6 1,2-740109489,LASBT Private
10-Nov-14,Noise Nuisance,LS14 1,2-740106776,Tenancy Breach
10-Nov-14,Noise Nuisance,LS6 2,2-740110041,LASBT Private
10-Nov-14,Noise Nuisance,LS28 9,2-740133215,LASBT Private
10-Nov-14,Noise Nuisance,LS4 2,2-740133402,LASBT Private
10-Nov-14,Noise Nuisance,LS12 4,2-740138172,LASBT Private
10-Nov-14,Noise Nuisance,LS6 1,2-740133601,LASBT Private
10-Nov-14,Noise Nuisance,LS25 1,2-740132461,LASBT Private
10-Nov-14,Noise Nuisance,LS10 4,2-740156344,LASBT Private
10-Nov-14,Noise Nuisance,LS10 4,2-740156852,Tenancy Breach
10-Nov-14,Noise Nuisance,LS6 1,2-740170170,LASBT Private
10-Nov-14,Noise Nuisance,LS7 2,2-740180520,Tenancy Breach
10-Nov-14,Noise Nuisance,LS14 2,2-740177533,Tenancy Breach
10-Nov-14,Noise Nuisance,LS8 1,2-740217623,LASBT Private
10-Nov-14,Noise Nuisance,LS7 3,2-740217794,LASBT Private
10-Nov-14,Noise Nuisance,LS3 1,2-740255185,LASBT Private
10-Nov-14,Noise Nuisance,LS4 2,2-740255263,LASBT Private
10-Nov-14,Noise Nuisance,LS3 1,2-740255598,LASBT Private
10-Nov-14,Noise Nuisance,LS10 3,2-739989190,Tenancy Breach
10-Nov-14,Noise Nuisance,LS11 7,2-739996952,LASBT Private
10-Nov-14,Noise Nuisance,LS7 2,2-740017629,Tenancy Breach
10-Nov-14,Noise Nuisance,WF3 3,2-739998028,LASBT Private
10-Nov-14,Noise Nuisance,LS17 5,2-740014773,LASBT ALMO
10-Nov-14,Noise Nuisance,LS13 2,2-740026448,LASBT Private
10-Nov-14,Noise Nuisance,LS9 6,2-740032168,Tenancy Breach
10-Nov-14,Noise Nuisance,LS1 3,2-740032741,LASBT Private
10-Nov-14,Noise Nuisance,LS9 0,2-740077287,LASBT Private
10-Nov-14,Noise Nuisance,LS11 7,2-740033028,LASBT Private
10-Nov-14,Noise Nuisance,LS6 2,2-740081249,LASBT Private
10-Nov-14,Noise Nuisance,LS28 7,2-740056860,Tenancy Breach
10-Nov-14,Noise Nuisance,LS9 9,2-740065809,LASBT Private
10-Nov-14,Noise Nuisance,LS6 1,2-740089015,LASBT Private
10-Nov-14,Noise Nuisance,LS6 1,2-740109489,LASBT Private
10-Nov-14,Noise Nuisance,LS14 1,2-740106776,Tenancy Breach
10-Nov-14,Noise Nuisance,LS6 2,2-740110041,LASBT Private
10-Nov-14,Noise Nuisance,LS28 9,2-740133215,LASBT Private
10-Nov-14,Noise Nuisance,LS4 2,2-740133402,LASBT Private
10-Nov-14,Noise Nuisance,LS12 4,2-740138172,LASBT Private
10-Nov-14,Noise Nuisance,LS6 1,2-740133601,LASBT Private
10-Nov-14,Noise Nuisance,LS25 1,2-740132461,LASBT Private
10-Nov-14,Noise Nuisance,LS10 4,2-740156344,LASBT Private
10-Nov-14,Noise Nuisance,LS10 4,2-740156852,Tenancy Breach
10-Nov-14,Noise Nuisance,LS6 1,2-740170170,LASBT Private
10-Nov-14,Noise Nuisance,LS7 2,2-740180520,Tenancy Breach
10-Nov-14,Noise Nuisance,LS14 2,2-740177533,Tenancy Breach
10-Nov-14,Noise Nuisance,LS8 1,2-740217623,LASBT Private
